"id","text","source","label"
2083,"@KevinRuprecht @thelaundrykcstl @RoundRockTim If they think they can compete at 58 wins in the weakest division in all of baseball they are really mistaken","twitter",0
2084,"Wouldn't of wanted to spend my 21st birthday w/ anyone but @kevin_lst &amp; my fam! Thank you for making it special! 😘💘🎉🍸 http://t.co/4BKMM8lpy2","twitter",1
2085,"So, a lot of u guys know about my 92yo Nanny and her starting dementia.  She likes to look at magazines, but told me today that my mom has ""boring ones"". Super grand daughter to the rescue!  She's a happy camper!! @WWERomanReigns https://t.co/h222jIZdyd","twitter",0
2086,"Me justifying my 15th day off in a row https://t.co/cm1JZZUorF","twitter",0
2087,"Movie marathon, leftovers👍👍👍 yep even at 40 and mid-30 we still love doing it . #moviemarathon #MemorialWeekend","twitter",0
2088,"Gone all out on this harley quinn is my baby 😜😍😘 idc if hes 13 years old and i'm so happy!","twitter",0
2089,"Wanted to wish my baby a very Happy 18th Birthday!!!!!  Love you to the Moon n back &lt;3 !!!!!… http://t.co/OjOhNSYvSS","twitter",0
2090,"I even think that if she would release Hung Up now, it wouldn't even be a success as it was when she released it when she was 47. Hung Up was the real last chance the world gave to her. But ever since she turned 50, the ageism started to be really cruel on her. That's a fact.","twitter",0
2091,"Zee..26 yo.. size 20.. i am single from indonesia .. hope to meet real men who will meet me in person.. if u r... http://t.co/sRjAEcD9cy","twitter",1
2092,"✨Hello Guys @Real_Liam_Payne  @Louis_Tomlinson ✨🍀My birthday is on May 30🍀👻Can you make my dream and follow me please?!👻 X55","twitter",0
2093,"22 birthday is in 4 months... 😱Time is just FLYING","twitter",1
2094,"i'm 29 years old and a mother, but I just texted my mom cuz I don't feel good 😭","twitter",1
2095,"Women are most likely to reach peak happiness at 85 years old 🙈🤣 https://t.co/FjluRMzIGE","twitter",0
2096,"JULY 26 B-DAYS:Happy 53rd Birthday to the great actress (""Blind Side"") Sandra Bullock! She's been in many great movies over the years!","twitter",0
2097,"Blessed for living the big 20!! #birthdayboy #aquarius #beerme https://t.co/edmF8wudI7","twitter",1
2098,"50 professional fights undefeated 😱26 consecutive world title fight wins 🤯24 wins against current or former world champions 😳24,000,000 total PPV buys in the US 🤑Five-weight world champion 🏆Happy 42nd birthday, @FloydMayweather 🥊 https://t.co/ZpgaZJ9GMn","twitter",0
2099,"Is it worth having a 4d scan at 20 wks? I had one at 15 and I've booked one at 25 and I have my hospital one at 20 wks but I want to see him","twitter",0
2100,"@ShadowhunterRUS @joyfuljukebox @MatthewDaddario @ITAInstituteCon @MDaddarioBrasil @lightwoods_br @MattDaddarioITA @UpdatingMattPL @BRMalec @NephilimUpdates @BasicShadowStuf This was literally my face when I realized we're soon starting our 10th week on #SaveShadowhunters","twitter",0
2101,"my 21st birthday is in 6 days!!! 😁😁","twitter",1
2102,"@JoeBaia My 60th birthday. Big one.","twitter",0
2103,"My birthday is in 30 days &amp; @Paid_TwoTweet_'s is in 28 :) !!!","twitter",0
2104,"4:27 birthday Onna clock 😈","twitter",0
2105,"13yo sending nudes ? Wild","twitter",0
2106,"Hi friends \ I need Girlfriend but my age size my age 16.5 t please","twitter",0
2107,"@xkennsybelle I'm turning 19😂 it's so lame","twitter",1
2108,"she's turning 24 tomorrow https://t.co/dNIB5lNasy","twitter",0
2109,"America will soon understand that BTS is a golden cash machine. They aren't just social media famous thanks to 13y/o nor are they a trend. They have a huge solid fanbase here in US who are willing to spend &amp; spend on momentary notice@BTS_twt #BTS #BestBoyband #iHeartAwards","twitter",0
2110,"Almost 23 years old and still have to beg my mom to set up an appointment for me.","twitter",1
2111,"Push to raise Newstart allowance by $75 a weekOf course, Morrison's money-grubbers want poverty wagesSo, being unemployed?That requires a real beating.#ChangetheRules #auspolhttps://t.co/0PUu04ORb7","twitter",0
2112,"@adhdmomma good morning, my sons new dr. Suggested to stop one of the medications and replace it with coffee or tea , is this right for a 10 yrs old ?","twitter",0
2113,"@blessedchildleo @ohthatsneshaa It is august 10th my bday on the 16😂😂😂","twitter",0
2114,"Why was I watching Soul Food at 10 years old?! This movie is actually 20 years old. 😩😭","twitter",0
2115,"you'll know who your soulmate is when you reach the age of 21. jimin &amp; yoongi are both sure they are soulmates. but what if they aren't? https://t.co/Bz9pVfjlSo","twitter",0
2116,"Kim Kardashian at age 14 got me like http://t.co/14IJBtT1K7","twitter",0
2117,"SPIETHMODE ACTIVATED. Jordan Spieth joins Jack Nicklaus as only player to win 3 different majors by age 23. #HookEm https://t.co/DJ73z3T9nX","twitter",0
2118,"when i turn 18 can't nobody tell me shit😉 especially nineteen 😛😛😛😛","twitter",1
2119,"19 Days left...🎉🎊👊🏼✊🏽😱 #iamMarkJM #poster #throwback #birthdayboy #20 #feed #sucks #dancer… https://t.co/h7tplc3TvG","twitter",0
2120,"I'm 19 in 13 days...how, when, what, where...","twitter",1
2121,"Going to my friend funeral who committed suicide at the age of 18 , it’s really breaking my heart .","twitter",0
2122,"A great day yesterday for the cougars!! Big 15-0 win over Shawsheen on senior night! Cougars raise their record to 12-5 on the season. Thank you to our amazing seniors for everything, we’ll miss you so much!! #rollcougs #roadtomartin https://t.co/O2xccLjnCv","twitter",0
2123,"🚨🚨🚨🚨OFFICALLY ONE MONTH TILL MY 21ST 🚨🚨🚨🚨","twitter",1
2124,"23 next month 👸🏽 my Jordan year 🤾🏽‍♀️⛹🏽‍♀️🏆","twitter",1
2125,"My birthday is in exactly 2 monthsssss 21 21 21 🥂","twitter",1
2126,"Wishing our champ @LewisHamilton a very happy 33rd birthday. Have a great day celebrating. 🍾👍 https://t.co/YTn0IsqkrL","twitter",0
2127,"I'm just learning, at 20 years old, to love myself MORE!","twitter",1
2128,"It's 85 this week and 65 next week...wyd SD","twitter",0
2129,"All children should be able to get vaccinated for anything at age 12 if they meet CDC criteria. Make vaccines free and change the age of consent for them nationally. https://t.co/03iZl1MWGF","twitter",0
2130,"@AlmightyJoeyG @A_Rebel_Yell If by strong you mean ""More over done than a 70yo beach bunny"" then I'll agree with you.","twitter",0
2131,"I am 21 years old ARMY who knew @BTS_twt way back 14'. I'm a teacher who deals with everyday stress and their music… https://t.co/4QwWnx1WB3","twitter",1
2132,"The boy was executionor of a prisoner in 1 of the daesh propaganda vids. I won't show pics of it. It is horrible &amp; sad. He was maybe 10 y/o","twitter",0
2133,"Can I go away to college already? Tired of being treated like I'm 12 years old.","twitter",0
2134,"Celtics take RJ Hunter with the 28th pick.  Fans probably much happier than at 16.","twitter",0
2135,"@WhisperingBob Please can you wish Hermione Happy Birthday for tomorrow! 14 tomorrow and at @C2Cfestival today! 🎶","twitter",0
2136,"I'll be 21 in 69 days!","twitter",1
2137,"@seth_rosenthal Just finished this! I love this series. Really cool that you were doing a ""little bit of kissing"" at 19!","twitter",0
2138,"Help us wish our friends @TheCurrent a very happy 14th Birthday!Toast them tonight @FirstAvenue with your choice of birthday beverage in a refillable, reusable cup. Cheers to good music and a healthier planet!","twitter",0
2139,"A carrier of a 16 y/o boy. Just seeing it, I know that it belongs to Seonho. So cute. https://t.co/zleXUMI46x","twitter",0
2140,"At 17 is hard to see past Friday night 🌾","twitter",1
2141,"finally 14!!!🙌🏼🙌🏼🙌🏼🙌🏼","twitter",1
2142,"This is me at 67 years old https://t.co/dkvPygy94A","twitter",0
2143,"@Louis_Tomlinson I've fallen in lovemany timesWith u ☆*ೃ✧4 days till my bdayIt'd mean the 🌍If u follow meAs a bday gift◟̽◞̽17,961","twitter",0
2144,"@lastking_luii @Bebenai_ i spend 20 a week😎 30 if i go out everyday💁😂","twitter",0
2145,"I’ve decided to learn Spanish at 39 years old so I can watch #mnf on @espn Deportes to not have to listen to Booger McFarland.","twitter",1
2146,"It's my motherfucking BIRTHDAY! #20 #birthdayprincess #timetocelebrate","twitter",1
2147,"No Vegas but I gots to show these bitches how to turn 21","twitter",1
2148,"Couldn't have asked for someone better to  be spending my 21st birthday with 💕 https://t.co/NkS2v31EvU","twitter",1
2149,"Idc about papas next year Bc Im going to Miami for my 21st loll","twitter",1
2150,"- I'M GOING TO BE 23 NEXT MONTH, BITCH, THE FUCK.","twitter",1
2151,"im an 18 yr old girl... but im like this","twitter",1
2152,"Celebration 22nd birthday http://t.co/cmHON875xR","twitter",1
2153,"@Noushy_x It’s those awkward fuckers that go 40 everywhere that do my head in! No matter what the speed limit they stay at 40😤","twitter",0
2154,"There's a child, prob the 8-10yo range, in the theatre to watch Get Out... this isn't a kid-friendly movie, is it?","twitter",0
2155,"@katesquire @JAClark_13 @GhostEsq Georgia just does 8 years from issuance, not an age. So mine expires on my 33rd birthday","twitter",0
2156,"I lost my virginity at 14 bc I have no morals lmao https://t.co/sEowfX7FDW","twitter",0
2157,"𝚅𝚒𝚟𝚊𝚌𝚒𝚘𝚞𝚜 𝙺𝚘𝚘—iKON’S KOO JUNHOE 23RD BIRTHDAY CUP SLEEVE EVENT IN SINGAPORE📌Details are out for the event! Mark your calendar!#VivaciousKooDay https://t.co/siJnzLWx4e","twitter",0
2158,"Let's get the party started!!! glitz and glam with my girls!! #GnG30 #my30thbday http://t.co/pNC0C8tgXq","twitter",1
2159,"@anyarmy40k LOL, no, we got together at 18 and we're both 31 now. So almost half. :P","twitter",1
2160,"Because nothing says social cohesion like dividing kids up into successes &amp; failures at age 11.https://t.co/nNngYIaHSO","twitter",0
2161,"Gotta let them marinate a little longer. 🤷🏾‍♀️ RT @Fact: Men don't generally finish maturing until around the age of 43. With women, it's around the age of 32.","twitter",0
2162,"I don't know what to do for my 18th mum""Oo you should go to Pizza Hut then the cinema!!""Beyond done with this woman","twitter",1
2163,"22 years old and I still take medicine like a baby lol","twitter",1
2164,"Okay I’m getting drunk with Luke laur and char in London on my 21st birthday it’s already decided","twitter",1
2165,"All natural 🤗 looking 18 years old 😂 https://t.co/UcJdQU7fcd","twitter",0
2166,"@_Beautiful_l I was wearing hello kitty on my 17th birthday no make up no nothing 😂","twitter",0
2167,"Ima be 25 in 17 days. 🎉Turn up turn up,going to be real 🤫😜🤪😛 last few birthdays have been shitty.","twitter",1
2168,"@jam_jam_johnson people like me? What are you 16 years old? More white people killed by cops cops every year on record. FACT!","twitter",0
2169,"Congratulations, @PresBWarren. We are honored to have you as our 12th president! http://t.co/ekeldo5EsV","twitter",0
2170,"Happy 50th Birthday Pops ! Truly missed . #RIP💪🏿💯 https://t.co/tFk9tpgBeF","twitter",0
2171,"Big 8-1 win for the Sharks on Sunday! Way to go Tatum! #soccergirl #rineyvilleyouthsoccer #proudpoppa https://t.co/vfXU8lcjKw","twitter",0
2172,"My contribution to #tbt. 13yo me lived for Janet's red bangs. https://t.co/wsmRiYB4vp","twitter",0
2173,"If any girl expects their man to spend $200 on a date at the age of 17/18/19 you have life fucked.","twitter",0
2174,"Happy 26 birthday sonic https://t.co/vo6afBV0Zd","twitter",0
2175,"I have been through SO many phases in the last few years... Tell me how I just reverted back to my 14 year old self? https://t.co/intELm48ZC","twitter",0
2176,"Want to wish #PopeFrancis a happy 80th bday this Saturday? Send him a note (in English) at: PopeFrancis80@vatican.va #Pontifex80","twitter",0
2177,"the last time i lost it was on my 18th birthday","twitter",0
2178,"my birthday is in two weeks &amp; i thought i was turning 20 &amp; i started having a fuckin existential crisis abt my entire life &amp; how old i am &amp; i’m not gonna be a teenager anymore but i’m turning 19 https://t.co/BG9QkG4g6F","twitter",1
2179,"From the age of 5 driving with my dad to now the ripe age of 32 I've listened to #MikeFrancesa Today that comes to an end, it feels like part of me is leaving.","twitter",1
2180,"the election effects everyone living in America whether they are 2 days old or 85 years old. Ppl who vote are advocates for ppl who can't. https://t.co/rwUZH8uDYc","twitter",0
2181,"I finally turn 21 tomorrow but everyone who knows me knows I've practically been 21 since I was 13","twitter",1
2182,"@JohnTyl94282125 @goldenlily2017 Thank you. Eva's most recent photo. She would have been 11 years old in June. We now have a boy Figo that brought back joy in to our lives. I miss Eva a lot. She was the most amazing girl ❤❤❤❤ https://t.co/ZOqX2EbZWJ","twitter",0
2183,"@KiraVautier @OfficialDOGNews I’m sorry to hear about your mom! I beat cancer but it wasn’t easy &amp; have been sick most of life since because I was only 15yrs old when diagnosed. It’s always hard to hear &amp; C others go through this disease as well as other bad diseases. There’s no rhyme or reason for it. 🙏🏽","twitter",0
2184,"@marcyh71 once again, using the kid card. I am a 24 year old man that makes 70k a year at a job I bust my ass at. You're embarrassing","twitter",1
